customer_id,customer_name,email,signup_date,segment,province
C007919,Customer_7919,,2020-04-16,New,MB
C004893,Customer_4893,customer_4893@example.com,2020-04-16,New,QC
C002657,Customer_2657,customer_2657@example.com,2020-04-16,Returning,AB
C008157,Customer_8157,customer_8157@example.com,2020-04-16,Returning,NL
C008654,Customer_8654,customer_8654@example.com,2020-04-17,New,PE
C003113,Customer_3113,customer_3113@example.com,2020-04-17,High Value,NB
C004518,Customer_4518,,2020-04-17,New,QC
C008648,Customer_8648,customer_8648@example.com,2020-04-17,Returning,QC
C004388,Customer_4388,customer_4388@example.com,2020-04-17,High Value,QC
C003189,Customer_3189,customer_3189@example.com,2020-04-18,Returning,MB
C002460,Customer_2460,customer_2460@example.com,2020-04-18,Returning,PE
C004873,Customer_4873,,2020-04-18,Returning,MB
C009953,Customer_9953,customer_9953@example.com,2020-04-19,Returning,BC
C005850,Customer_5850,customer_5850@example.com,2020-04-19,Returning,PE
C006211,Customer_6211,customer_6211@example.com,2020-04-19,Returning,PE
C005257,Customer_5257,customer_5257@example.com,2020-04-19,High Value,ON
C008293,Customer_8293,customer_8293@example.com,2020-04-19,Returning,AB
C001615,Customer_1615,customer_1615@example.com,2020-04-19,High Value,ON
C002982,Customer_2982,customer_2982@example.com,2020-04-20,High Value,MB
C001351,Customer_1351,customer_1351@example.com,2020-04-20,Returning,BC
C003919,Customer_3919,customer_3919@example.com,2020-04-20,High Value,ON
C001470,Customer_1470,customer_1470@example.com,2020-04-20,High Value,NL
C004484,Customer_4484,customer_4484@example.com,2020-04-20,Returning,NS
C001411,Customer_1411,customer_1411@example.com,2020-04-20,New,PE
C005385,Customer_5385,,2020-04-20,Returning,BC
C007410,Customer_7410,customer_7410@example.com,2020-04-21,Returning,BC
C004737,Customer_4737,customer_4737@example.com,2020-04-21,New,PE
C000619,Customer_619,customer_619@example.com,2020-04-21,Returning,BC
C003501,Customer_3501,customer_3501@example.com,2020-04-21,New,SK
C005606,Customer_5606,customer_5606@example.com,2020-04-21,New,MB
C002373,Customer_2373,customer_2373@example.com,2020-04-21,Returning,SK
C001889,Customer_1889,customer_1889@example.com,2020-04-22,Returning,NB
C008416,Customer_8416,customer_8416@example.com,2020-04-22,New,NL
C007361,Customer_7361,customer_7361@example.com,2020-04-22,New,PE
C007628,Customer_7628,,2020-04-22,New,ON
C008071,Customer_8071,customer_8071@example.com,2020-04-23,Returning,NL
C006614,Customer_6614,customer_6614@example.com,2020-04-23,Returning,NS
C002002,Customer_2002,customer_2002@example.com,2020-04-23,High Value,NS
C002525,Customer_2525,customer_2525@example.com,2020-04-23,New,NL
C006249,Customer_6249,customer_6249@example.com,2020-04-24,New,NB
C006416,Customer_6416,customer_6416@example.com,2020-04-24,Returning,PE
C002804,Customer_2804,customer_2804@example.com,2020-04-25,Returning,AB
C007977,Customer_7977,customer_7977@example.com,2020-04-25,Returning,NL
C002888,Customer_2888,customer_2888@example.com,2020-04-25,New,NL
C009431,Customer_9431,customer_9431@example.com,2020-04-26,New,NS
C006632,Customer_6632,customer_6632@example.com,2020-04-26,Returning,NS
C000036,Customer_36,customer_36@example.com,2020-04-26,New,NL
C006531,Customer_6531,customer_6531@example.com,2020-04-26,Returning,NS
C006835,Customer_6835,customer_6835@example.com,2020-04-26,New,QC
C006064,Customer_6064,customer_6064@example.com,2020-04-27,New,PE
C005696,Customer_5696,customer_5696@example.com,2020-04-27,New,ON
C002129,Customer_2129,customer_2129@example.com,2020-04-27,High Value,NB
C006839,Customer_6839,customer_6839@example.com,2020-04-28,Returning,BC
C009831,Customer_9831,customer_9831@example.com,2020-04-28,Returning,ON
C002331,Customer_2331,customer_2331@example.com,2020-04-28,New,MB
C000279,Customer_279,customer_279@example.com,2020-04-28,New,QC
C003798,Customer_3798,customer_3798@example.com,2020-04-28,Returning,PE
C006331,Customer_6331,customer_6331@example.com,2020-04-28,Returning,NB
C001456,Customer_1456,customer_1456@example.com,2020-04-29,Returning,NS
C008584,Customer_8584,customer_8584@example.com,2020-04-29,Returning,NL
C006139,Customer_6139,customer_6139@example.com,2020-04-30,Returning,MB
C009275,Customer_9275,,2020-04-30,Returning,AB
C008425,Customer_8425,customer_8425@example.com,2020-04-30,Returning,BC
C005359,Customer_5359,customer_5359@example.com,2020-04-30,Returning,BC
C002440,Customer_2440,customer_2440@example.com,2020-04-30,High Value,SK
C004692,Customer_4692,customer_4692@example.com,2020-05-01,New,AB
C003917,Customer_3917,customer_3917@example.com,2020-05-01,Returning,AB
C001035,Customer_1035,customer_1035@example.com,2020-05-01,High Value,BC
C000518,Customer_518,customer_518@example.com,2020-05-01,New,BC
C001362,Customer_1362,customer_1362@example.com,2020-05-02,Returning,NS
C008470,Customer_8470,customer_8470@example.com,2020-05-02,New,PE
C005134,Customer_4644,customer_4644@example.com,2020-05-02,New,NB
C002964,Customer_2964,customer_2964@example.com,2020-05-02,Returning,NL
C005301,Customer_5301,customer_5301@example.com,2020-05-02,New,ON
C005309,Customer_5309,customer_5309@example.com,2020-05-02,Returning,BC
C004456,Customer_4456,customer_4456@example.com,2020-05-02,New,SK
C008666,Customer_8666,customer_8666@example.com,2020-05-03,New,NB
C000387,Customer_387,customer_387@example.com,2020-05-03,New,PE
C006295,Customer_6295,,2020-05-03,Returning,PE
C002312,Customer_2312,customer_2312@example.com,2020-05-03,New,NL
C004394,Customer_4394,customer_4394@example.com,2020-05-03,New,SK
C006661,Customer_6661,customer_6661@example.com,2020-05-03,Returning,ON
C001769,Customer_1769,customer_1769@example.com,2020-05-03,High Value,SK
C004838,Customer_4838,customer_4838@example.com,2020-05-03,Returning,ON
C004277,Customer_4277,customer_4277@example.com,2020-05-04,High Value,NL
C004291,Customer_4291,customer_4291@example.com,2020-05-04,Returning,NL
C003561,Customer_3561,,2020-05-04,New,QC
C008704,Customer_8704,customer_8704@example.com,2020-05-04,Returning,ON
C003155,Customer_3155,customer_3155@example.com,2020-05-05,Returning,PE
C004854,Customer_4854,customer_4854@example.com,2020-05-05,New,MB
C006802,Customer_6802,,2020-05-05,Returning,NB
C007910,Customer_7910,customer_7910@example.com,2020-05-05,New,NS
C006145,Customer_6145,customer_6145@example.com,2020-05-06,New,AB
C004684,Customer_4684,customer_4684@example.com,2020-05-06,New,QC
C002795,Customer_2795,customer_2795@example.com,2020-05-06,Returning,QC
C007871,Customer_7871,customer_7871@example.com,2020-05-06,High Value,AB
C003070,Customer_3070,customer_3070@example.com,2020-05-07,High Value,AB
C002232,Customer_2232,customer_2232@example.com,2020-05-07,New,MB
C004399,Customer_4399,customer_4399@example.com,2020-05-07,Returning,ON
C006009,Customer_6009,customer_6009@example.com,2020-05-07,New,NB
C006287,Customer_6287,customer_6287@example.com,2020-05-08,High Value,QC
C008403,Customer_8403,customer_8403@example.com,2020-05-08,New,BC
C009450,Customer_9450,customer_9450@example.com,2020-05-08,Returning,AB
C007037,Customer_7037,customer_7037@example.com,2020-05-08,Returning,SK
C000899,Customer_899,customer_899@example.com,2020-05-08,Returning,QC
C008672,Customer_8672,customer_8672@example.com,2020-05-08,High Value,BC
C007687,Customer_7687,customer_7687@example.com,2020-05-08,Returning,ON
C002591,Customer_2591,customer_2591@example.com,2020-05-08,New,NB
C009102,Customer_9102,customer_9102@example.com,2020-05-08,New,NB
C005336,Customer_5336,customer_5336@example.com,2020-05-08,High Value,MB
C006933,Customer_6933,customer_6933@example.com,2020-05-08,New,NL
C009944,Customer_9944,customer_9944@example.com,2020-05-09,New,NL
C008512,Customer_8512,,2020-05-09,New,ON
C006131,Customer_6131,customer_6131@example.com,2020-05-09,New,NS
C003411,Customer_3411,customer_3411@example.com,2020-05-09,Returning,NL
C008316,Customer_8316,customer_8316@example.com,2020-05-09,New,NB
C003532,Customer_3532,customer_3532@example.com,2020-05-10,New,PE
C006277,Customer_6277,customer_6277@example.com,2020-05-10,New,NS
C006620,Customer_6620,customer_6620@example.com,2020-05-10,New,AB
C009490,Customer_9490,customer_9490@example.com,2020-05-10,New,AB
C009173,Customer_9173,customer_9173@example.com,2020-05-10,Returning,SK
C003277,Customer_3277,customer_3277@example.com,2020-05-10,Returning,QC
C003652,Customer_3652,customer_3652@example.com,2020-05-11,High Value,SK
C001022,Customer_1022,,2020-05-11,High Value,ON
C006526,Customer_6526,customer_6526@example.com,2020-05-11,Returning,NS
C003816,Customer_3816,customer_3816@example.com,2020-05-11,New,NL
C007972,Customer_7972,customer_7972@example.com,2020-05-11,New,MB
C001953,Customer_1953,customer_1953@example.com,2020-05-11,New,QC
C001834,Customer_1834,customer_1834@example.com,2020-05-11,High Value,NL
C004593,Customer_4593,customer_4593@example.com,2020-05-12,High Value,ON
C000659,Customer_659,customer_659@example.com,2020-05-12,New,PE
C005530,Customer_5530,customer_5530@example.com,2020-05-12,Returning,BC
C007275,Customer_7275,customer_7275@example.com,2020-05-13,Returning,MB
C007882,Customer_7882,customer_7882@example.com,2020-05-13,Returning,QC
C007699,Customer_7699,customer_7699@example.com,2020-05-13,Returning,BC
C009419,Customer_9419,customer_9419@example.com,2020-05-14,Returning,SK
C005423,Customer_5423,,2020-05-14,Returning,NL
C007160,Customer_7160,customer_7160@example.com,2020-05-14,High Value,QC
C009225,Customer_9225,customer_9225@example.com,2020-05-14,Returning,ON
C009674,Customer_9674,customer_9674@example.com,2020-05-14,Returning,PE
C009705,Customer_9705,customer_9705@example.com,2020-05-15,New,BC
C003536,Customer_3536,,2020-05-15,New,NS
C001215,Customer_1215,customer_1215@example.com,2020-05-15,New,NL
C003932,Customer_3932,customer_3932@example.com,2020-05-16,New,NB
C006794,Customer_6794,customer_6794@example.com,2020-05-16,New,MB
C006439,Customer_6439,customer_6439@example.com,2020-05-16,Returning,SK
C009552,Customer_9552,customer_9552@example.com,2020-05-16,New,BC
C004697,Customer_4697,customer_4697@example.com,2020-05-17,Returning,MB
C005584,Customer_5584,customer_5584@example.com,2020-05-17,Returning,ON
C009160,Customer_9160,customer_9160@example.com,2020-05-17,High Value,AB
C005697,Customer_5697,customer_5697@example.com,2020-05-17,Returning,MB
C007125,Customer_7125,,2020-05-18,High Value,PE
C008947,Customer_8947,customer_8947@example.com,2020-05-18,High Value,MB
C006870,Customer_6870,customer_6870@example.com,2020-05-18,New,NL
C001055,Customer_1055,customer_1055@example.com,2020-05-19,New,ON
C006797,Customer_6797,customer_6797@example.com,2020-05-19,Returning,QC
C007950,Customer_7950,customer_7950@example.com,2020-05-19,High Value,NS
C000069,Customer_69,customer_69@example.com,2020-05-19,New,NL
C002669,Customer_2669,customer_2669@example.com,2020-05-20,Returning,NL
C005166,Customer_5166,customer_5166@example.com,2020-05-20,High Value,MB
C007605,Customer_7605,customer_7605@example.com,2020-05-20,New,AB
C009358,Customer_9358,customer_9358@example.com,2020-05-21,High Value,NS
C002856,Customer_2856,customer_2856@example.com,2020-05-21,Returning,BC
C008299,Customer_8299,customer_8299@example.com,2020-05-21,Returning,ON
C006329,Customer_6329,customer_6329@example.com,2020-05-21,High Value,QC
C003916,Customer_3916,customer_3916@example.com,2020-05-22,New,MB
C001588,Customer_1588,customer_1588@example.com,2020-05-22,High Value,BC
C007556,Customer_7556,customer_7556@example.com,2020-05-22,Returning,AB
C002479,Customer_2479,customer_2479@example.com,2020-05-22,Returning,PE
C007635,Customer_7635,customer_7635@example.com,2020-05-23,New,BC
C007671,Customer_7671,customer_7671@example.com,2020-05-23,New,SK
C004624,Customer_4624,customer_4624@example.com,2020-05-23,Returning,BC
C008275,Customer_8275,customer_8275@example.com,2020-05-23,Returning,MB
C006919,Customer_6919,customer_6919@example.com,2020-05-24,High Value,NB
C000217,Customer_217,customer_217@example.com,2020-05-24,New,NL
C006522,Customer_6522,customer_6522@example.com,2020-05-24,New,NS
C009156,Customer_9156,customer_9156@example.com,2020-05-24,Returning,NS
C000127,Customer_127,customer_127@example.com,2020-05-24,Returning,NL
C006667,Customer_6667,customer_6667@example.com,2020-05-25,Returning,AB
C001571,Customer_1571,customer_1571@example.com,2020-05-25,Returning,NB
C006018,Customer_6018,customer_6018@example.com,2020-05-25,Returning,BC
C009613,Customer_9613,customer_9613@example.com,2020-05-25,New,NS
C001096,Customer_1096,customer_1096@example.com,2020-05-26,New,QC
C004648,Customer_4648,customer_4648@example.com,2020-05-26,Returning,BC
C005139,Customer_5139,customer_5139@example.com,2020-05-26,New,PE
C004537,Customer_4537,customer_4537@example.com,2020-05-27,High Value,ON
C005508,Customer_5508,,2020-05-27,New,AB
C008382,Customer_8382,customer_8382@example.com,2020-05-27,Returning,PE
C007986,Customer_7986,customer_7986@example.com,2020-05-27,Returning,NS
C002752,Customer_2752,customer_2752@example.com,2020-05-27,New,NL
C000439,Customer_439,customer_439@example.com,2020-05-27,High Value,NS
C003759,Customer_3759,customer_3759@example.com,2020-05-27,New,ON
C006372,Customer_6372,customer_6372@example.com,2020-05-27,Returning,BC
C007411,Customer_7411,customer_7411@example.com,2020-05-27,Returning,NS
C007720,Customer_7720,customer_7720@example.com,2020-05-28,New,NL
C006965,Customer_6965,customer_6965@example.com,2020-05-28,New,SK
C001851,Customer_1851,customer_1851@example.com,2020-05-29,High Value,QC
C009556,Customer_9556,customer_9556@example.com,2020-05-29,Returning,AB
C005591,Customer_5591,customer_5591@example.com,2020-05-29,New,NS
C005262,Customer_5262,customer_5262@example.com,2020-05-30,High Value,SK
C008433,Customer_8433,customer_8433@example.com,2020-05-30,New,QC
C001361,Customer_1361,customer_1361@example.com,2020-05-30,New,QC
C003639,Customer_3639,customer_3639@example.com,2020-05-30,Returning,MB
C003887,Customer_3887,customer_3887@example.com,2020-05-31,New,QC
C009328,Customer_9328,customer_9328@example.com,2020-05-31,New,MB
C007312,Customer_7312,customer_7312@example.com,2020-05-31,Returning,NS
C000280,Customer_280,customer_280@example.com,2020-05-31,Returning,MB
C008099,Customer_8099,,2020-05-31,Returning,NL
C004577,Customer_4577,customer_4577@example.com,2020-06-01,New,AB
C002635,Customer_2635,customer_2635@example.com,2020-06-01,New,NS
C006194,Customer_6194,customer_6194@example.com,2020-06-01,Returning,AB
C001122,Customer_1122,customer_1122@example.com,2020-06-02,New,ON
C008687,Customer_8687,customer_8687@example.com,2020-06-02,Returning,MB
C000431,Customer_431,customer_431@example.com,2020-06-03,New,MB
C000246,Customer_246,customer_246@example.com,2020-06-03,Returning,BC
C001256,Customer_1256,customer_1256@example.com,2020-06-03,High Value,NS
C007502,Customer_7502,customer_7502@example.com,2020-06-03,New,QC
C001328,Customer_1328,customer_1328@example.com,2020-06-03,Returning,NS
C006010,Customer_6010,customer_6010@example.com,2020-06-03,High Value,NL
C009535,Customer_9535,customer_9535@example.com,2020-06-04,High Value,NB
C007562,Customer_7562,customer_7562@example.com,2020-06-04,New,SK
C006609,Customer_6609,customer_6609@example.com,2020-06-04,New,QC
C003321,Customer_3321,customer_3321@example.com,2020-06-04,New,BC
C006638,Customer_6638,customer_6638@example.com,2020-06-05,Returning,QC
C008431,Customer_8431,customer_8431@example.com,2020-06-05,High Value,ON
C005876,Customer_5876,customer_5876@example.com,2020-06-05,Returning,NS
C005229,Customer_5229,customer_5229@example.com,2020-06-06,New,AB
C002366,Customer_2366,customer_2366@example.com,2020-06-06,New,MB
C002529,Customer_2529,customer_2529@example.com,2020-06-06,New,SK
C006854,Customer_6854,customer_6854@example.com,2020-06-06,High Value,PE
C000881,Customer_881,,2020-06-06,New,NL
C009414,Customer_9414,customer_9414@example.com,2020-06-06,Returning,NB
C007775,Customer_7775,customer_7775@example.com,2020-06-06,Returning,NS
C002317,Customer_2317,customer_2317@example.com,2020-06-07,High Value,QC
C003281,Customer_3281,customer_3281@example.com,2020-06-07,Returning,NB
C009710,Customer_9710,customer_9710@example.com,2020-06-07,Returning,BC
C007188,Customer_7188,customer_7188@example.com,2020-06-07,New,AB
C002865,Customer_2865,customer_2865@example.com,2020-06-07,Returning,MB
C006157,Customer_6157,customer_6157@example.com,2020-06-08,High Value,NL
C005179,Customer_5179,customer_5179@example.com,2020-06-08,New,BC
C006513,Customer_6513,customer_6513@example.com,2020-06-09,Returning,SK
C000728,Customer_728,customer_728@example.com,2020-06-09,New,NL
C004432,Customer_4432,customer_4432@example.com,2020-06-09,New,SK
C003535,Customer_3535,customer_3535@example.com,2020-06-09,Returning,NB
C005792,Customer_5792,customer_5792@example.com,2020-06-10,High Value,PE
